market_constraint,dayzer_constraint,dayzer_score,dayzer_confidence,pano_constraint,pano_score,pano_confidence
ALLDAM6_138KVALL-KIT_1_LN | L500.CABOT-KEYSTONE.5002,ALLDAM6_138 KV_ALL-KIT:L500.Cabot-Keystone.5002,91.83673469387755,high,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) | L500.Cabot-Keystone.5002,89.7196261682243,medium
ETOWANDA230 KV  ETO-SCO | L345.MAINESBURG-WATERCURE [NYISO],ETOWANDA_230 KV_ETO-SCO:L345.Mainesburg-Watercure [NYISO],89.7196261682243,medium,ETOWANDA115 KV  ETO-GAS | L345.Mainesburg-Watercure [NYISO],90.56603773584905,high
CLY 115 KV CLY -ES3CONEW CLY-ES3 | L230.JACKSON-TMI.1051,CLY_115 KV_CLY-ES3:Jackson-TMI (1051) 230 kV line,84.50704225352112,medium,CLY 115KV - ES3CONEW 115KV (CLY 115 KV CLY-ES3) | L230.Jackson-TMI.1051,100.0,high
NDELPHOS69 KV   NDE-SDE | ACTUAL,NDELPHOS_69 KV_NDE-SDE:ACTUAL,83.63636363636364,medium,NDELPHOS 69KV - SDELPHOS 69KV (NDELPHOS 69 KV NDE-SDE) | BASE,58.064516129032256,weak
RICH PE-WANEETA 220-35 A 230 KV | ACTUAL,RICH PE_230 KV_RICH 7:ACTUAL,95.23809523809524,high,RICH PE  RICH 7   XFORMER   H  230 KV | Richmond-Waneeta (220-35) 230 kV line,86.15384615384616,medium
CLIN DUQ 138 KV CLINTON-FINDLAY Z-34 | 345/138.CRESCENT.T1,CLIN DUQ_138 KV_CLI-FIN:345/138.Crescent.T1,89.47368421052632,medium,CLIN DUQ 138KV - FINDLAY 138KV (CLIN DUQ 138 KV CLI-FIN) | 345/138.Crescent.T1,91.30434782608695,high
BOONETWN_230KVBOO-NBO_1_LN | ACTUAL,BOONETWN_230 KV_BOO-NBO:ACTUAL,87.5,medium,BOONETWN 230KV - NBOYERTO 230KV (BOONETWN 230 KV BOO-NBO) | BASE,67.6056338028169,weak
CORNER 138 KV CORNER-LAYMAN | ACTUAL,CORNER_138 KV_COR-LAY:ACTUAL,86.79245283018868,medium,LAYMAN 138KV - CORNER 138KV (CORNER 138 KV COR-LAY) | L765.Kammer-Belmont-Mountaineer+765/500.Belmont.T5,84.44444444444444,medium
ANTRIM_138KVANT-REI_1_LN | ACTUAL,ANTRIM_138 KV_ANT-REI:ACTUAL,86.66666666666667,medium,REID 138KV - ANTRIM 138KV (ANTRIM 138 KV ANT-REI) | BASE,73.01587301587301,low
SCOTTSVI 138 KV SCOTTSVI-BREMO_VP | L765.JACKSONSFERRY-CLOVERDALE + 138CB.JF.L,EDINBUR4_138 KV_TX4:L765.JacksonsFerry-Cloverdale + 138CB.JF.L,87.61904761904762,medium,BREMO4 138KV - SCOTTSVI 138KV (SCOTTSVI 138 KV SCO-BRE1) | L765.JacksonsFerry-Cloverdale + 138CB.JF.L,92.43697478991596,high
WMORELN4230 KV  TX1 | L500.LOUDOUN-MOSBY.502A,WMORELN4_230 KV_TX1:L500.Loudoun-Mosby.502A,86.74698795180723,medium,WMORELN4 230KV - WMORELN4 35KV (WMORELN4 230 KV TX1) | L500.Loudoun-Mosby.502A,81.81818181818181,medium
ESIDELIM138 KV  ESI-STE1 | ACTUAL,ESIDELIM_138 KV_ESI-STE1:ACTUAL,81.35593220338983,medium,ESIDELIM138 KV  ESI-NDE1 | L765.Marysville-Sorenson,73.91304347826087,low
EELKHART138 KV  EEL-MOT1 | L765.FLATLICK-MARYSVILLE,ELIMA_138 KV_ELI-HAV1:L765.Flatlick-Marysville,73.91304347826087,low,EELKHART138 KV  EEL-MOT1 | L765.Flatlick-Marysville,100.0,high
TWITTYCK115 KV  TX1 | L230.BREMO-CARTERSVILLE-POWHATAN-MIDLOTHIAN.2027,TWITTYCK_115 KV_TX1:L230.Bremo-Cartersville-Powhatan-Midlothian.2027,91.72932330827068,high,TWITTYCK 115KV - TWITTYCK 35KV (TWITTYCK 115 KV TX1) | L230.Bremo-Cartersville-Powhatan-Midlothian.2027,88.40579710144928,medium
23_COLLI_T1_345TR92CT-S_XF | L765.COLLINS - PLANO.2315,23 COLLI_345 KV_TR92CT-S:L765.Collins - Plano.2315,90.72164948453609,high,23 COLLI 345KV - 23 COLLI 1KV (23 COLLI 345 KV TR92CT-S) | L765.Collins - Plano.2315,87.12871287128712,medium
HARMONYV230 KV  TX2 | L230.FREDERICKSBURG-BIRCHWOOD.2083,HARMONYV_230 KV_TX2:L230.Fredericksburg-Birchwood.2083,89.52380952380952,medium,HARMONYV 230KV - HARMONYV 115KV (HARMONYV 230 KV TX2) | L230.Fredericksburg-Birchwood.2083,84.68468468468468,medium
EWATERVT138 KV  EAS-HAR | L138.KENZIECREEK-COLBY-VALLEY,EWATERVT_138 KV_EAS-HAR:L138.KenzieCreek-Colby-Valley,89.32038834951456,medium,EWATERVT 138KV - HARTFORD 138KV (EWATERVT 138 KV EAS-HAR) | L138.KenzieCreek-Colby-Valley,84.0909090909091,medium
ALLENIM 138 KV  ALL-TIL | ACTUAL,ALLENIM_138 KV_ALL-TIL:ACTUAL,100.0,high,TILLMAN 138KV - ALLENIM 138KV (ALLENIM 138 KV ALL-TIL) | L765.Maliszewski-Marysville,85.71428571428571,medium
SALTSPRG 138 KV SALTSPRG-MASURY | ACTUAL,SALTSPRG_138 KV_SAL-MAS1:ACTUAL,86.20689655172414,medium,SALTSPRG 138KV - MASURY 138KV (SALTSPRG 138 KV SAL-MAS1) | L345.Niles-Shenango,85.71428571428571,medium
BULLITCO161 KV  BUL-CEDL | ACTUAL,BULLITCO_161 KV_BUL-CEDL:ACTUAL,81.35593220338983,medium,CEDAR_LG 161KV - BULLITCO 161KV (BULLITCO 161 KV BUL-CEDL) | BASE,57.57575757575758,weak
ELIMA   345 KV  2-P | ACTUAL,ELIMA_345 KV_2-P:ACTUAL,100.0,high,ELIMA 345KV - ELIMA 1KV (ELIMA 345 KV 2-P) | L345.EastLima-SouthWestLima,81.08108108108108,medium
BELLEFON 138 KV BELLEFON-GRANGSTO | ACTUAL,BELLEFON_138 KV_T3:ACTUAL,93.33333333333333,high,BELLEFON 138KV - BELLEFON 69KV (BELLEFON 138 KV T3) | BASE,68.29268292682927,weak
MILLBROO138 KV  MIL-SPO1 | L138.GAVIN-FIREBRICK,MILLBROO_138 KV_MIL-SPO1:L138.Gavin-FireBrick,87.35632183908046,medium,SPOINT 138KV - MILLBROO 138KV (MILLBROO 138 KV MIL-SPO1) | L138.Gavin-FireBrick,80.85106382978724,medium
SHERWOOD115 KV  91C | L500.ELMONT-CUNNINGHAM.553,SHERWOOD_115 KV_91C:L500.Elmont-Cunningham.553,87.64044943820224,medium,GROTTOES115 KV  119C | L500.Elmont-Cunningham.553,85.3932584269663,medium
GRANDVIE115 KV  GRA-HAY | L115.ECLIPSE-PINEY.1038,GRANDVIE_115 KV_GRA-HAY:L115.Eclipse-Piney.1038,87.91208791208791,medium,HAYNIE 115KV - GRANDVIE 115KV (GRANDVIE 115 KV GRA-HAY) | L115.Eclipse-Piney.1038,81.63265306122449,medium
DIXONVIL115 KV DIX-GLO | L345.ARMSTRONG-HOMERCITY,DIXONVIL_115 KV_DIX-GLO:L345.Armstrong-HomerCity,88.17204301075269,medium,DIXONVIL115 KV  DIX-GLO | L345.HandsomeLake-HomerCity,87.8048780487805,medium
HUNTERST230 KV  TR2 | 230/115.JACKSON.T5,HUNTERST_230 KV_TR2:230/115.Jackson.T5,84.93150684931507,medium,HUNTERST 230KV - HUNTERST 115KV (HUNTERST 230 KV TR2) | 230/115.Jackson.T5,78.48101265822785,low
MEHOOPAN_115KVMEH-NME1_1_LN | ACTUAL,MEHOOPAN_115 KV_MEH-NME1:ACTUAL,87.87878787878788,medium,MEHOOPAN 115KV - NMESHOPP 115KV (MEHOOPAN 115 KV MEH-NME1) | BASE,68.4931506849315,weak
MARQUIS2_345KVMAR-DOE2_1_LN | ACTUAL,MARQUIS2_345 KV_MAR-DOE2:ACTUAL,87.87878787878788,medium,MARQUIS2345 KV  MAR-DOE2 | MARQUIS KILLEN 345KV LINE,71.42857142857143,low
10301   138 KV  10301 3 | ACTUAL,10301_138 KV_10301 3:ACTUAL,100.0,high,10301   138 KV  10301 3 | BASE,83.87096774193549,medium
94 HAURD138 KV 96101 | L345.LASALLE - PLANO.0101,94 HAURD_138 KV_96101:L345.Lasalle - Plano.0101,87.35632183908046,medium,961 LEE 138KV - 94 HAURD 138KV (94 HAURD 138 KV 96101) | L345.Lasalle - Plano.0101,85.33333333333333,medium
ARNOLDCR230 KV  TX1 | ACTUAL,ARNOLDCR_230 KV_TX1:ACTUAL,77.55102040816327,low,CANNONBR230 KV  TX1 | BASE,65.21739130434783,weak
ALLLUD4J_138KVALJ-ALL_1_LN | ACTUAL,ALLLUD4J_138 KV_ALJ-ALL:ACTUAL,87.5,medium,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL) | BASE,74.28571428571428,low
HUBBARDS138 KV  HUB-TRI1 | L138.BIGSANDY-INEZ,HUBBARDS_138 KV_HUB-TRI1:L138.BigSandy-Inez,86.74698795180723,medium,HUBBARDS138 KV  HUB-BIG1 | L138.BigSandy-Inez,95.1219512195122,high
133 ROCK138 KV TR76 34 | L138.MAZON-CRESCENTRDG-OGLESBY.7713 (OGLESBY TAP),77 MAZON_138 KV_TR76 34:ACTUAL,61.904761904761905,weak,133 ROCK 138KV - 133 ROCK 34.5KV (133 ROCK 138 KV TR76 34) | L138.Mazon-CrescentRdg-Oglesby.7713 (Oglesby Tap),91.07142857142857,high
STJOGRAC345 KV  STJ-STJO | L345.LASALLE - PLANO.0101,STJOGRAC_345 KV_STJ-STJO:L345.Lasalle - Plano.0101,88.17204301075269,medium,STJOHNS 345KV - STJOGRAC 345KV (STJOGRAC 345 KV STJ-STJO) | L345.Lasalle - Plano.0101,82.05128205128204,medium
DEEPCRK_115KVDEE-GAR_1_LN | ACTUAL,DEEPCRK_115 KV_DEE-GAR:ACTUAL,87.09677419354838,medium,GARRETAP 115KV - DEEPCRK 115KV (DEEPCRK 115 KV DEE-GAR) | BASE,69.56521739130434,weak
BENSONDP115 KV  BEN-HATH | L230.CHINQUAPIN-EVERETTS.2160,BENSONDP_115 KV_BEN-HATH:L230.Chinquapin-Everetts.2160,89.52380952380952,medium,HATHAWAY 115KV - BENSONDP 115KV (BENSONDP 115 KV BEN-HATH) | L230.Chinquapin-Everetts.2160,84.44444444444444,medium
MALISZEW765 KV  1 | 765/345.MARYSVILLE.T2,MALISZEW_765 KV_1:765/345.Marysville.T2,85.33333333333333,medium,MALISZEW765 KV  1 | BASE,85.71428571428571,medium
MONTCO_138KVMON-PLY_1_LN | ACTUAL,MONTCO_138 KV_MON-PLY:ACTUAL,86.66666666666667,medium,MONTCO 138KV - PLYMOUTH 138KV (MONTCO 138 KV MON-PLY) | BASE,62.6865671641791,weak
KILMER_230KVKIL-LAKI_1_LN | ACTUAL,KILMER_230 KV_KIL-LAKI:ACTUAL,87.09677419354838,medium,KILMER 230KV - LAKENELS 230KV (KILMER 230 KV KIL-LAKI) | BASE,69.56521739130434,weak
NEWCARLI138 KV  NEW-PLE | L345.BENTONHARBOR-SEGRETO,NEWCARLI_138 KV_NEW-PLE:L345.BentonHarbor-Segreto,88.42105263157895,medium,NEWCARLI 138KV - PLETCHER 138KV (NEWCARLI 138 KV NEW-PLE) | L345.BentonHarbor-Segreto,82.5,medium
6606 138 KV 6606 Z1 | ACTUAL,6606_138 KV_6606 Z1:ACTUAL,100.0,high,6606 138KV - 946 UNIV 138KV (6606 138 KV 6606 Z1) | BASE,78.78787878787878,low
BRUNOTIS 138 KV BRUNOTIS-COLLIER Z-41 | ACTUAL,BRUNOTIS_138 KV_BRU-COL0:BRUNOT ISLAND - COLLIER Z-41 138 KV LINE (DUQ),88.52459016393442,medium,COLLIER 138KV - BRUNOTIS 138KV (BRUNOTIS 138 KV BRU-COL0) | L138.Brunot Island-Collier.Z-41,88.52459016393442,medium
FTSLOCUM 190-6R THERMAL | ACTUAL,FTSLOCUM_69 KV_190-6R:ACTUAL,89.79591836734694,medium,FtSlocum 190-6R Thermal | BASE,90.19607843137254,high
DERBYTAP34 KV   DER-ORO1 | ACTUAL,DPL_S ACTUAL,66.66666666666666,weak,DERBYTAP34 KV   DER-ORO1 | BASE,89.36170212765957,medium
JOSHUAF2 765 KV JOSHUAF2 . 1 XFORMER | ACTUAL,JOSHUAF2_765 KV_. 1:ACTUAL,100.0,high,JOSHUAF2 .  1     XFORMER   H  765 KV | 765/345.Cloverdale.T.10 Sectionalized,88.88888888888889,medium
BLMNTDOM230 KV  2180 | L500.BRAMBLETON-GOOSECREEK.558,BLMNTDOM_230 KV_2180:L500.Brambleton-GooseCreek.558,88.88888888888889,medium,BLMNTDOM230 KV  201 | L500.Brambleton-GooseCreek.558,96.90721649484536,high
NTEMPLE 230 KV NTEMPLE-ONTLAUN 1014 | ACTUAL,NTEMPLE_230 KV_NTE-ONT:ACTUAL,83.33333333333333,medium,ONTELAUN 230KV - NTEMPLE 230KV (NTEMPLE 230 KV NTE-ONT) | BASE,70.58823529411765,low
BOONETWN230 KV  BOO-SRE | L500.PEACHBOTTOM.BUSTIE.1,BOONETWN_230 KV_BOO-SRE:L500.PeachBottom.BusTie.1,88.42105263157895,medium,BOONETWN 230KV - SREADING 230KV (BOONETWN 230 KV BOO-SRE) | L500.PeachBottom.BusTie.1,82.5,medium
OLIVE-UNIVPARK A 345 KV | L345.GOODINGSGR-E.FRANKFORT.11602 SPOG 3-29,20 BRAID_345 KV_2001:L345.GoodingsGr-E.Frankfort.11602 & TR83 (S) 3-29,80.73394495412845,medium,OLIVE-UNIVPARK              A  345 KV | L345.GoodingsG-E.Frankfort.11602 & TR83 SPOG 3-29,97.05882352941177,high
MITCHELL138 KV  MIT-WIL | 345/138.CRESCENT.T1,MITCHELL_138 KV_MIT-WIL:345/138.Crescent.T1,86.74698795180723,medium,MITCHELL 138KV - WILSON 138KV (MITCHELL 138 KV MIT-WIL) | 345/138.Crescent.T1,80.0,medium
PRESTON-TANYARD 6716-5 B 69 KV | ACTUAL,PRESTON_69 KV_PRE-TOD:ACTUAL,82.6086956521739,medium,PRESTON-TANYARD 6716-5 | L230.IndianRiver-Milford.23034,75.86206896551724,low
ESIDELIM138 KV  ESI-STE1 | L765.MARYSVILLE-SORENSON,ESIDELIM_138 KV_ESI-STE1:L765.Marysville-Sorenson,88.42105263157895,medium,ESIDELIM138 KV  ESI-NDE1 | L765.Marysville-Sorenson,95.74468085106383,high
LACKAWAN230 KV  LAC-SUM2 | ACTUAL,LACKAWAN_230 KV_LAC-SUM2:ACTUAL,81.35593220338983,medium,LACKAWAN230 KV  LAC-SUM2 | 230/69.Lackawanna.T1 (Sctnlz F),86.27450980392157,medium
CHAUNCYT138 KV  CHA-LOG1 | L345.SPURLOCK-NORTHCLARK,CHAUNCYT_138 KV_CHA-LOG1:L345.Spurlock-NorthClark,88.42105263157895,medium,LOGAN 138KV - CHAUNCYT 138KV (CHAUNCYT 138 KV CHA-LOG1) | L345.Spurlock-NorthClark,83.16831683168317,medium
PUTN    138 KV  PUT-STRE | ACTUAL,PUTN_138 KV_PUT-STRE:ACTUAL,100.0,high,PUTN 138KV - 61 STREA 138KV (PUTN 138 KV PUT-STRE) | L138.KickapooCreek-Lasalle.0112,84.44444444444444,medium
AEP-DOM CONTINGENCY 20 | BELEWS.U2302,AEP-DOM contingency 20 Belews.U2302,100.0,high,AEP-DOM contingency 62 | Marshal.U2303,78.87323943661971,low
CULLODE2 765 KV CULLODE2-WYOMING2 (IROL | L765.BAKER-BROADFORD,CULLODE2_765 KV_CUL-WYO1:L765.Baker-Broadford,88.60759493670886,medium,CULLODE2 765KV - WYOMING2 765KV (CULLODE2 765 KV CUL-WYO1) | L765.Baker-Broadford,94.6236559139785,high
SUGARCRE345 KV  BK-N | 345/138.GREENE.BK-S,GREENE_345 KV_BK-N:345/138.Greene.BK-S,87.5,medium,GREENE 345KV - GREENE 138KV (GREENE 345 KV BK-S) | 345/138.Greene.BK-N,79.41176470588235,low
HANOVER 69 KV   XFMR2 | ACTUAL,HANOVER_69 KV_XFMR2:ACTUAL,100.0,high,HANOVER 69KV - HANOVER 13KV (HANOVER 69 KV XFMR2) | BASE,83.72093023255815,medium
CABINRUN230 KV  CAB-YARR | L230.GOOSECREEK-ASHBURN-BEAUMEADE.227,CABINRUN_230 KV_CAB-YARR:L230.GooseCreek-Ashburn-Beaumeade.227,90.9090909090909,high,YARDRIDG 230KV - CABINRUN 230KV (CABINRUN 230 KV CAB-YARR) | L230.GooseCreek-Ashburn-Beaumeade.227,86.79245283018868,medium
LIBERTY1230 KV  LIB-PION | ACTUAL,LIBERTY1_230 KV_LIB-PION:ACTUAL,81.35593220338983,medium,LIMERICK230 KV  LIM 4A-S | UNKNOWN,57.6271186440678,weak
CHURCH  69 KV   CHU-MAS | ACTUAL,CHURCH_69 KV_CHU-MAS:ACTUAL,100.0,high,CHURCH 69KV - MASSEYRE 69KV (CHURCH 69 KV CHU-MAS) | BASE,84.44444444444444,medium
BELMONT 138 KV  BEL-MID | ACTUAL,BELMONT_138 KV_BEL-MID:ACTUAL,100.0,high,BELMONT 138KV - MIDDLEBO 138KV (BELMONT 138 KV BEL-MID) | L500.Kammer-502Jct + 765/500.Kammer.200,85.71428571428571,medium
FRANKLIN_115KVFRA-WWHJ_1_LN | ACTUAL,FRANKLIN_115 KV_FRA-WWHJ:ACTUAL,87.87878787878788,medium,WWHARTON 115KV - FRANKLIN 115KV (FRANKLIN 115 KV FRA-WWHJ) | BASE,71.23287671232876,low
IDYLWOO4_230KV202A_1_LN | L230.LINCOLNPARK-DISCOVERY.2232A,IDYLWOO4_230 KV_202A:L230.LincolnPark-Discovery.2232A,88.17204301075269,medium,IDYLWOO4 230KV - CLARK4 230KV (IDYLWOO4 230 KV 202A) | L230.LincolnPark-Discovery.2232A,85.47008547008546,medium
WARRENT_115KV45B_1_LN | L230.DOOMS-CHARLOTTESVILLE.233,REMINGTN_115 KV_TX1:L230.Dooms-Charlottesville.233,79.6116504854369,low,WARRENT 115KV - KERR45 115KV (WARRENT 115 KV 45B) | L230.Dooms-Charlottesville.233,89.90825688073394,medium
GUARDIAN138 KV  GUA-TWI1 | L765.MALISZEWSKI-MARYSVILLE,GUARDIAN_138 KV_GUA-TWI1:L765.Maliszewski-Marysville,89.10891089108911,medium,TWINBRAN 138KV - GUARDIAN 138KV (GUARDIAN 138 KV GUA-TWI1) | L765.Maliszewski-Marysville,83.72093023255815,medium
HALFWAY 138 KV HALFWAY-PARAMOUN | L500.BEDINGTON-DOUBS,HALFWAY_138 KV_HAL-MAR:L500.Bedington-Doubs,89.47368421052632,medium,HALFWAY 138KV - PARAMOUN 138KV (HALFWAY 138 KV HAL-PAR) | L500.Bedington-Doubs,100.0,high
COOLSPRI_69KVCOL-HAR_1_LN | L230.INDIANRIVER-MILFORD.23034,COOLSPRI_69 KV_COL-HAR:L230.IndianRiver-Milford.23034,92.72727272727273,high,COOLSPRI 69KV - HARBESON 69KV (COOLSPRI 69 KV COL-HAR) | L230.IndianRiver-Milford.23034,89.07563025210084,medium
KINGWOOD 138 KV KINGWOOD-PRUNTYTO 100 | L500.BLACKOAK-HATFIELD.542,BLACKOAK_138 KV_BLA-CRS:L500.BlackOak-Hatfield,87.5,medium,PRUNTYTO 138KV - KINGWOOD 138KV (KINGWOOD 138 KV KIN-PRU) | L500.BlackOak-Hatfield.542,96.15384615384616,high
NORTHEAS_230KVNOR-RAP5_1_LN | L500.BRIGHTON-CONASTONE.5011,NORTHEAS_230 KV_NOR-RAP5:L500.Brighton-Conastone,88.0952380952381,medium,RAPHAERD 230KV - NORTHEAS 230KV (NORTHEAS 230 KV NOR-RAP5) | L500.Brighton-Conastone.5011,89.07563025210084,medium
CLINTOCS138 KV  CLI-KAR1 | L345.BIXBY-KIRK,CLINTOCS_138 KV_CLI-KAR1:L345.Bixby-Kirk,85.71428571428571,medium,KARL 138KV - CLINTOCS 138KV (CLINTOCS 138 KV CLI-KAR1) | L345.Bixby-Kirk,82.92682926829268,medium
GEORGEWA 138 KV GEORGEWA-KAMMER2 | L765.KAMMER-SCANTON + SCANTON.T3+NEWCOMERACLOSED,NEWCOMER_138 KV_NEW-SCO:L765.Kammer-SouthCanton + SouthCanton.T3,76.36363636363636,low,KAMMER2 138KV - GEORGEWA 138KV (GEORGEWA 138 KV GEO-KAM) | L765.Kammer-SCanton + SCanton.T3+NewcomerAclosed,100.0,high
TRAIL CREEK - MICHCITY 138 KV L/O BOSSERMAN - MICHCITY 138 KV | L138.BOSSERMAN-MICHIGANCITY,MIAMIFOR_138 KV_MIA-HEB:L345.Tanners Creek-Dearborn1,58.71559633027523,weak,Trail Creek - MichCity 138 kV l/o Bosserman - MichCity 138 kV | MichiganCity-Bosserman 138kV,100.0,high
ALBRIGHT_138KVALB-GAR_1_LN | L345.HANDSOMELAKE-WAYNE,ALBRIGHT_138 KV_ALB-GAR:L345.HandsomeLake-Wayne,91.83673469387755,high,ALBRIGHT 138KV - GARRETT 138KV (ALBRIGHT 138 KV ALB-GAR) | L345.HandsomeLake-Wayne,88.67924528301887,medium
KINGWOOD 138 KV KINGWOOD-PRUNTYTO 100 | ACTUAL,PRUNTYTO_138 KV_PRU-UNI:ACTUAL,84.0,medium,KINGWOOD-PRUNTYTO 100       B  138 KV | L500.Hatfield-Ronco,88.52459016393442,medium
COLU PL 69 KV   COL-DAN | L230.COLUMBIA-MONTOUR,CHEROKE1_69 KV_CHE-DAN2:L230.Columbia-Montour,81.3953488372093,medium,COLU PL 69 KV   COL-DAN | L230.Columbia-Montour,100.0,high
CHURCHTO69 KV   CHU-OLDM | ACTUAL,CHURCHTO_69 KV_CHU-OLDM:ACTUAL,84.21052631578948,medium,CHURCHTO 69KV - OLDMAN 69KV (CHURCHTO 69 KV CHU-OLDM) | BASE,61.29032258064516,weak
LOUDOUN4 500 KV LOUDOUN4 TX2 XFORMER | ACTUAL,LOUDOUN4_500 KV_TX2:ACTUAL,100.0,high,LOUDOUN4 TX2      XFORMER   H  500 KV | LOUDOUN 230/115 TX#3 (Failed Sectionalize),89.55223880597015,medium
LEESVILL_138KVLEE-ALT1_1_LN | ACTUAL,LEESVILL_138 KV_LEE-ALT1:ACTUAL,87.87878787878788,medium,LEESVILL 138KV - ALTAVSTA 138KV (LEESVILL 138 KV LEE-ALT1) | BASE,71.23287671232876,low
NSHENVPC115 KV  NSH-NSHE | L500.ELMONT-CUNNINGHAM.553,NSHENVPC_115 KV_NSH-NSHE:L500.Elmont-Cunningham.553,88.88888888888889,medium,NSHENVPC 115KV - NSHE APS 115KV (NSHENVPC 115 KV NSH-NSHE) | L500.Elmont-Cunningham.553,85.4368932038835,medium
GLENARM 115 KV GELNARM-WINDYEDGE2 110512 | ACTUAL,GLENARM_115 KV_110-1:ACTUAL,86.95652173913044,medium,GLENARM-WINDYEDGE 110512    B  115 KV | L500.Brighton-Waugh Chapel,70.47619047619048,low
HAMPSHIR_138KVHAM-RID_1_LN | L500.DOOMS-LEXINGTON.555,HAMPSHIR_138 KV_HAM-RID:L500.Dooms-Lexington.555,92.0,high,RIDGELEY 138KV - HAMPSHIR 138KV (HAMPSHIR 138 KV HAM-RID) | L500.Dooms-Lexington.555,89.90825688073394,medium
LINCOLN 115 KV LINCOLN-STRABAN 998 | L500.BEDINGTON-BLACKOAK,LINCOLN_115 KV_LIN-STR:L500.Bedington-Black Oak,86.3157894736842,medium,LINCOLN 115KV - STRABAN 115KV (LINCOLN 115 KV LIN-STR) | L500.Bedington-BlackOak,95.74468085106383,high
PHILIPSB 115 KV PHILIPSBG-SHAWVILL SF 1079 | L230.ELKO-SHAWVILLE,PHILIPSB_115 KV_PHI-SHA:L230.Elko-Shawville,89.47368421052632,medium,SHAWVILL 115KV - PHILIPSB 115KV (PHILIPSB 115 KV PHI-SHA) | L230.Elko-Shawville,91.48936170212767,high
8809    138 KV  8809 1 | ACTUAL,8809_138 KV_8809 1:ACTUAL,100.0,high,88 SKOKI 138KV - 8809 138KV (8809 138 KV 8809 1) | BASE,77.41935483870968,low
EDELPHOS69 KV   EDE-NDE | L765.MARYSVILLE-SORENSON,EDELPHOS_69 KV_EDE-NDE:L765.Marysville-Sorenson,90.1098901098901,high,NDELPHOS 69KV - EDELPHOS 69KV (EDELPHOS 69 KV EDE-NDE) | L765.Marysville-Sorenson,83.11688311688312,medium
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT | L345.HANNA-JUNIPER,ALLDAM6_138 KV_ALL-KIT:L345.Hanna-Juniper,88.88888888888889,medium,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) | L345.Hanna-Juniper,93.18181818181819,high
AMDEASTN115 KV  AMD-NORW | L230.MARTINSCREEK-MORRISPARK-GILBERT.P-2016 W/LX,AMDEASTN_115 KV_AMD-NORT:L230.MartinsCreek-MorrisPark-Gilbert.P-2016 w/LX,90.9090909090909,high,NORTHWOO 115KV - AMDEASTN 115KV (AMDEASTN 115 KV AMD-NORW) | L230.MartinsCreek-MorrisPark-Gilbert.P-2016 w/LX,89.0625,medium
JOPPA NORTH SHAWNEE LN_3 L/O SHAWNEE 500 345 T11 | SHAWNEE 500/345,PS NORTH,76.92307692307692,low,JOPPA_N 161KV - SHAWNEE4 161KV (JOPPA_N 161 KV JOP-SHA3) | Shawnee 500/345,66.66666666666666,weak
SHENANGO_138KVSHE-CRO2_1_LN | L345.HOYTDALE-MANSFIELD,SHENANGO_138 KV_SHE-CRO2:L345.Hoytdale-Mansfield,92.0,high,SHENANGO 138KV - CROSSFE 138KV (SHENANGO 138 KV SHE-CRO2) | L345.Hoytdale-Mansfield,87.03703703703704,medium
CLOUD_115KVCLO-KERR_1_LN | L230.DOOMS-CHARLOTTESVILLE.233,CROZET_230 KV_291A:L230.Dooms-Charlottesville.233,76.92307692307692,low,KERRDAM 115KV - CLOUD 115KV (CLOUD 115 KV CLO-KERR) | L230.Dooms-Charlottesville.233,89.65517241379311,medium
MAHANSLA_138KVMAH-TID_1_LN | L500.DOOMS-LEXINGTON.555,MAHANSLA_138 KV_MAH-TID:L500.Dooms-Lexington.555,92.0,high,TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID) | L500.Dooms-Lexington.555,88.07339449541284,medium
GLENARM_115KVGLE-WIN2_1_LN | ACTUAL,GLENARM_115 KV_GLE-WIN2:ACTUAL,87.5,medium,GLENARM 115 KV  GLE-WIN2 | GRACETON-RAPHAEL ROAD 230 LINE,72.72727272727272,low
ERIEW 345 KV ERIEW NO3 TX XFORMER | L345.ERIESOUTH-ERIEWEST.3001,ERIEW_345 KV_NO3 TX:ACTUAL,88.52459016393442,medium,ERIEW 345KV - ERIEW 115KV (ERIEW 345 KV NO3 TX) | L345.ErieSouth-ErieWest.3001,100.0,high
CHURCH 138 KV CHURCH AT2 XFORMER | L230.CEDARCREEK-REDLION.23030,CHURCH_138 KV_AT2:ACTUAL,82.05128205128204,medium,CHURCH 138KV - CHURCH 69KV (CHURCH 138 KV AT2) | L230.CedarCreek-RedLion.23030,94.84536082474227,high
BLACKLIC138 KV  BLA-GAH1 | L345.BIXBY-KIRK,BLACKLIC_138 KV_BLA-GAH1:L345.Bixby-Kirk,85.71428571428571,medium,BLACKLIC 138KV - GAHANNA 138KV (BLACKLIC 138 KV BLA-GAH1) | L345.Bixby-Kirk,77.64705882352942,low
